gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv
29568007;4570000557;29568007;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568023;4570000557;29568023;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568042;4570000557;29568042;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568053;4570000557;29568053;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568173;4570000557;29568173;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568180;4570000557;29568180;G4_ELSTER_ECS_MEMB_05;G00105;2012
29568326;4570000557;29568326;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569033;4570000557;29569033;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569449;4570000557;29569449;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569563;4570000557;29569563;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569610;4570000557;29569610;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569648;4570000557;29569648;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569653;4570000557;29569653;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569793;4570000557;29569793;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569893;4570000557;29569893;G4_ELSTER_ECS_MEMB_05;G00105;2012
29569908;4570000557;29569908;G4_ELSTER_ECS_MEMB_05;G00105;2012
29683834;4570000557;29683834;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684275;4570000557;29684275;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684320;4570000557;29684320;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684711;4570000557;29684711;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684730;4570000557;29684730;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684739;4570000557;29684739;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684770;4570000557;29684770;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684858;4570000557;29684858;G4_ELSTER_ECS_MEMB_05;G00105;2012
29684873;4570000557;29684873;G4_ELSTER_ECS_MEMB_05;G00105;2012
29685105;4570000557;29685105;G4_ELSTER_ECS_MEMB_05;G00105;2012
29685769;4570000557;29685769;G4_ELSTER_ECS_MEMB_05;G00105;2012
29685770;4570000557;29685770;G4_ELSTER_ECS_MEMB_05;G00105;2012
29685789;4570000557;29685789;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686031;4570000557;29686031;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686041;4570000557;29686041;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686049;4570000557;29686049;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686058;4570000557;29686058;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686240;4570000557;29686240;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686369;4570000557;29686369;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686539;4570000557;29686539;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686671;4570000557;29686671;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686687;4570000557;29686687;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686695;4570000557;29686695;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686751;4570000557;29686751;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686943;4570000557;29686943;G4_ELSTER_ECS_MEMB_05;G00105;2012
29686994;4570000557;29686994;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687103;4570000557;29687103;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687123;4570000557;29687123;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687134;4570000557;29687134;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687194;4570000557;29687194;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687404;4570000557;29687404;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687497;4570000557;29687497;G4_ELSTER_ECS_MEMB_05;G00105;2012
29687616;4570000557;29687616;G4_ELSTER_ECS_MEMB_05;G00105;2012
30234122;4570000557;30234122;G4_ELSTER_ECS_MEMB_05;G00105;2013
30234333;4570000557;30234333;G4_ELSTER_ECS_MEMB_05;G00105;2013
30234668;4570000557;30234668;G4_ELSTER_ECS_MEMB_05;G00105;2013
30234733;4570000557;30234733;G4_ELSTER_ECS_MEMB_05;G00105;2013
30234871;4570000557;30234871;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235125;4570000557;30235125;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235129;4570000557;30235129;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235134;4570000557;30235134;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235190;4570000557;30235190;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235191;4570000557;30235191;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235194;4570000557;30235194;G4_ELSTER_ECS_MEMB_05;G00105;2013
30235198;4570000557;30235198;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257037;4570000557;30257037;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257149;4570000557;30257149;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257154;4570000557;30257154;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257175;4570000557;30257175;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257220;4570000557;30257220;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257225;4570000557;30257225;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257312;4570000557;30257312;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257332;4570000557;30257332;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257363;4570000557;30257363;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257365;4570000557;30257365;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257476;4570000557;30257476;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257602;4570000557;30257602;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257613;4570000557;30257613;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257618;4570000557;30257618;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257787;4570000557;30257787;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257893;4570000557;30257893;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257909;4570000557;30257909;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257927;4570000557;30257927;G4_ELSTER_ECS_MEMB_05;G00105;2013
30257952;4570000557;30257952;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258054;4570000557;30258054;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258067;4570000557;30258067;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258125;4570000557;30258125;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258172;4570000557;30258172;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258177;4570000557;30258177;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258186;4570000557;30258186;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258190;4570000557;30258190;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258229;4570000557;30258229;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258434;4570000557;30258434;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258453;4570000557;30258453;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258456;4570000557;30258456;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258461;4570000557;30258461;G4_ELSTER_ECS_MEMB_05;G00105;2013
30258495;4570000557;30258495;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265621;4570000557;30265621;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265700;4570000557;30265700;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265744;4570000557;30265744;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265784;4570000557;30265784;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265789;4570000557;30265789;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265795;4570000557;30265795;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265915;4570000557;30265915;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265988;4570000557;30265988;G4_ELSTER_ECS_MEMB_05;G00105;2013
30265993;4570000557;30265993;G4_ELSTER_ECS_MEMB_05;G00105;2013
30266029;4570000557;30266029;G4_ELSTER_ECS_MEMB_05;G00105;2013
30266261;4570000557;30266261;G4_ELSTER_ECS_MEMB_05;G00105;2013
30266346;4570000557;30266346;G4_ELSTER_ECS_MEMB_05;G00105;2013
30266404;4570000557;30266404;G4_ELSTER_ECS_MEMB_05;G00105;2013
30266416;4570000557;30266416;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339894;4570000557;30339894;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339910;4570000557;30339910;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339987;4570000557;30339987;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340001;4570000557;30340001;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340003;4570000557;30340003;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340004;4570000557;30340004;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340006;4570000557;30340006;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340009;4570000557;30340009;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340010;4570000557;30340010;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340015;4570000557;30340015;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340016;4570000557;30340016;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340018;4570000557;30340018;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340023;4570000557;30340023;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340027;4570000557;30340027;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340052;4570000557;30340052;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340073;4570000557;30340073;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340100;4570000557;30340100;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340114;4570000557;30340114;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340134;4570000557;30340134;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340146;4570000557;30340146;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340199;4570000557;30340199;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340226;4570000557;30340226;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340247;4570000557;30340247;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340256;4570000557;30340256;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340287;4570000557;30340287;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340509;4570000557;30340509;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340541;4570000557;30340541;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340564;4570000557;30340564;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340575;4570000557;30340575;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340670;4570000557;30340670;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340697;4570000557;30340697;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340726;4570000557;30340726;G4_ELSTER_ECS_MEMB_05;G00105;2013
30340770;4570000557;30340770;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338795;4570000557;30338795;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338845;4570000557;30338845;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338858;4570000557;30338858;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338859;4570000557;30338859;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338871;4570000557;30338871;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338882;4570000557;30338882;G4_ELSTER_ECS_MEMB_05;G00105;2013
30338919;4570000557;30338919;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339117;4570000557;30339117;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339142;4570000557;30339142;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339192;4570000557;30339192;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339215;4570000557;30339215;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339277;4570000557;30339277;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339324;4570000557;30339324;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339328;4570000557;30339328;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339403;4570000557;30339403;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339474;4570000557;30339474;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339493;4570000557;30339493;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339524;4570000557;30339524;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339549;4570000557;30339549;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339599;4570000557;30339599;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339609;4570000557;30339609;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339654;4570000557;30339654;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339664;4570000557;30339664;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339669;4570000557;30339669;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339699;4570000557;30339699;G4_ELSTER_ECS_MEMB_05;G00105;2013
30339741;4570000557;30339741;G4_ELSTER_ECS_MEMB_05;G00105;2013
30371510;4570000557;30371510;G4_ELSTER_ECS_MEMB_05;G00105;2013
30371634;4570000557;30371634;G4_ELSTER_ECS_MEMB_05;G00105;2013
30371825;4570000557;30371825;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372039;4570000557;30372039;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372084;4570000557;30372084;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372109;4570000557;30372109;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372288;4570000557;30372288;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372289;4570000557;30372289;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372290;4570000557;30372290;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372291;4570000557;30372291;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372316;4570000557;30372316;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372318;4570000557;30372318;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372319;4570000557;30372319;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372321;4570000557;30372321;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372344;4570000557;30372344;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372345;4570000557;30372345;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372349;4570000557;30372349;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372357;4570000557;30372357;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372362;4570000557;30372362;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372375;4570000557;30372375;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372468;4570000557;30372468;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372822;4570000557;30372822;G4_ELSTER_ECS_MEMB_05;G00105;2013
30372858;4570000557;30372858;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510505;4570000557;30510505;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510509;4570000557;30510509;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510510;4570000557;30510510;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510511;4570000557;30510511;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510514;4570000557;30510514;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510521;4570000557;30510521;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510525;4570000557;30510525;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510527;4570000557;30510527;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510552;4570000557;30510552;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510554;4570000557;30510554;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510561;4570000557;30510561;G4_ELSTER_ECS_MEMB_05;G00105;2013
30510916;4570000557;30510916;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511012;4570000557;30511012;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511013;4570000557;30511013;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511016;4570000557;30511016;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511019;4570000557;30511019;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511023;4570000557;30511023;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511130;4570000557;30511130;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511233;4570000557;30511233;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511506;4570000557;30511506;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511624;4570000557;30511624;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511908;4570000557;30511908;G4_ELSTER_ECS_MEMB_05;G00105;2013
30511944;4570000557;30511944;G4_ELSTER_ECS_MEMB_05;G00105;2013
30512276;4570000557;30512276;G4_ELSTER_ECS_MEMB_05;G00105;2013
30512300;4570000557;30512300;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533571;4570000557;30533571;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533603;4570000557;30533603;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533619;4570000557;30533619;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533620;4570000557;30533620;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533765;4570000557;30533765;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533802;4570000557;30533802;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533956;4570000557;30533956;G4_ELSTER_ECS_MEMB_05;G00105;2013
30533999;4570000557;30533999;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534024;4570000557;30534024;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534028;4570000557;30534028;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534029;4570000557;30534029;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534143;4570000557;30534143;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534146;4570000557;30534146;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534151;4570000557;30534151;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534152;4570000557;30534152;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534153;4570000557;30534153;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534161;4570000557;30534161;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534169;4570000557;30534169;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534179;4570000557;30534179;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534181;4570000557;30534181;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534187;4570000557;30534187;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534188;4570000557;30534188;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534189;4570000557;30534189;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534191;4570000557;30534191;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534193;4570000557;30534193;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534206;4570000557;30534206;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534208;4570000557;30534208;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534217;4570000557;30534217;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534219;4570000557;30534219;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534220;4570000557;30534220;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534369;4570000557;30534369;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534640;4570000557;30534640;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534646;4570000557;30534646;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534669;4570000557;30534669;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534714;4570000557;30534714;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534725;4570000557;30534725;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534733;4570000557;30534733;G4_ELSTER_ECS_MEMB_05;G00105;2013
30534991;4570000557;30534991;G4_ELSTER_ECS_MEMB_05;G00105;2013
30535075;4570000557;30535075;G4_ELSTER_ECS_MEMB_05;G00105;2013
30535112;4570000557;30535112;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546767;4570000557;30546767;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546824;4570000557;30546824;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546858;4570000557;30546858;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546872;4570000557;30546872;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546876;4570000557;30546876;G4_ELSTER_ECS_MEMB_05;G00105;2013
30546936;4570000557;30546936;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547244;4570000557;30547244;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547604;4570000557;30547604;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547664;4570000557;30547664;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547679;4570000557;30547679;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547680;4570000557;30547680;G4_ELSTER_ECS_MEMB_05;G00105;2013
30547724;4570000557;30547724;G4_ELSTER_ECS_MEMB_05;G00105;2013
30548030;4570000557;30548030;G4_ELSTER_ECS_MEMB_05;G00105;2013
30548039;4570000557;30548039;G4_ELSTER_ECS_MEMB_05;G00105;2013
30548176;4570000557;30548176;G4_ELSTER_ECS_MEMB_05;G00105;2013
30548263;4570000557;30548263;G4_ELSTER_ECS_MEMB_05;G00105;2013
30548305;4570000557;30548305;G4_ELSTER_ECS_MEMB_05;G00105;2013
30564733;4570000557;30564733;G4_ELSTER_ECS_MEMB_05;G00105;2013
30564900;4570000557;30564900;G4_ELSTER_ECS_MEMB_05;G00105;2013
30565687;4570000557;30565687;G4_ELSTER_ECS_MEMB_05;G00105;2013
30565758;4570000557;30565758;G4_ELSTER_ECS_MEMB_05;G00105;2013
30565809;4570000557;30565809;G4_ELSTER_ECS_MEMB_05;G00105;2013
30565820;4570000557;30565820;G4_ELSTER_ECS_MEMB_05;G00105;2013
30565859;4570000557;30565859;G4_ELSTER_ECS_MEMB_05;G00105;2013
30566356;4570000557;30566356;G4_ELSTER_ECS_MEMB_05;G00105;2013
30566365;4570000557;30566365;G4_ELSTER_ECS_MEMB_05;G00105;2013
30566500;4570000557;30566500;G4_ELSTER_ECS_MEMB_05;G00105;2013
30566515;4570000557;30566515;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764173;4570000557;30764173;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764203;4570000557;30764203;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764216;4570000557;30764216;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764263;4570000557;30764263;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764282;4570000557;30764282;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764303;4570000557;30764303;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764308;4570000557;30764308;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764310;4570000557;30764310;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764318;4570000557;30764318;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764320;4570000557;30764320;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764323;4570000557;30764323;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764325;4570000557;30764325;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764349;4570000557;30764349;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764350;4570000557;30764350;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764354;4570000557;30764354;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764356;4570000557;30764356;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764357;4570000557;30764357;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764359;4570000557;30764359;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764368;4570000557;30764368;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764377;4570000557;30764377;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764567;4570000557;30764567;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764584;4570000557;30764584;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764799;4570000557;30764799;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764826;4570000557;30764826;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764868;4570000557;30764868;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764882;4570000557;30764882;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764926;4570000557;30764926;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764947;4570000557;30764947;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764951;4570000557;30764951;G4_ELSTER_ECS_MEMB_05;G00105;2013
30764960;4570000557;30764960;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765044;4570000557;30765044;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765088;4570000557;30765088;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765094;4570000557;30765094;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765395;4570000557;30765395;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765399;4570000557;30765399;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765400;4570000557;30765400;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765425;4570000557;30765425;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765426;4570000557;30765426;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765433;4570000557;30765433;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765436;4570000557;30765436;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765444;4570000557;30765444;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765455;4570000557;30765455;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765456;4570000557;30765456;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765462;4570000557;30765462;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765697;4570000557;30765697;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765707;4570000557;30765707;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765710;4570000557;30765710;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765711;4570000557;30765711;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765719;4570000557;30765719;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765720;4570000557;30765720;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765732;4570000557;30765732;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765734;4570000557;30765734;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765735;4570000557;30765735;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765737;4570000557;30765737;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765738;4570000557;30765738;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765742;4570000557;30765742;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765746;4570000557;30765746;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765747;4570000557;30765747;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765749;4570000557;30765749;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765752;4570000557;30765752;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765753;4570000557;30765753;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765754;4570000557;30765754;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765756;4570000557;30765756;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765759;4570000557;30765759;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765762;4570000557;30765762;G4_ELSTER_ECS_MEMB_05;G00105;2013
30765768;4570000557;30765768;G4_ELSTER_ECS_MEMB_05;G00105;2013
